a,z,Gamma,H_km_s_Mpc,H_over_H_LCDM,rho_A_over_rhocrit0,rho_Bfoam_over_rhocrit0,Omega_A,Omega_Bfoam,Omega_clustering,w_dark,w_Bfoam_eff,w_eff,D,f,f_sigma8_proxy,delta_w_dark_vs_LCDM,delta_f_sigma8_vs_LCDM
0.00014348197007390656,6968.51679353794,0.01,38800998.1580454,1.0122490920197418,97976509807.02109,-325503354.1539214,0.295635077034766,-0.0009821763335916803,0.34599544828836415,0.0033333333262779105,0.003333335449960062,0.21931108568200083,0.00031785584307393393,0.8242052012921791,0.00021246451412846673,0.0033333333339252,-9.310728066138876e-06
0.00014458839755102174,6915.184264696095,0.01,38259798.829952106,1.0123004256524,95737098948.55275,-318063450.96964127,0.2971082367573019,-0.000987070551879943,0.3477234434157868,0.0033333333261128754,0.003333335499470458,0.21874161293057764,0.0003198718387343969,0.8219141100294824,0.00021321772107972637,0.0033333333339384437,-9.307877714701332e-06
0.00014570335698348635,6862.259850034461,0.01,37726396.03271872,1.012351802802767,93548873430.3553,-310793598.74971616,0.29858481418584343,-0.0009919761246715542,0.349455477388175,0.0033333333259439797,0.0033333355501392603,0.21817080903683705,0.0003218950128095348,0.8196691866075052,0.00021398026031463173,0.0033333333339519828,-9.305130197439723e-06
0.0001468269141634683,6809.740426558716,0.01,37200674.67877673,1.0124032217940697,91410663329.07597,-303689910.70559883,0.3000647782448074,-0.0009968929487253293,0.35119151397377024,0.003333333325771134,0.003333335601993115,0.21759868594037707,0.00032392545405014153,0.8174697781793159,0.00021475220721496176,0.0033333333339658246,-9.302487698246872e-06
0.00014795913539047555,6757.622895172529,0.01,36682521.40620837,1.012454680938663,89321325461.84511,-296748588.8875561,0.3015480975179055,-0.0010018209196681702,0.35293151654044747,0.0033333333255942447,0.003333335655059999,0.2170252557127418,0.0003259632519232414,0.8153152444559212,0.00021553363763303558,0.003333333333979975,-9.299952415201467e-06
0.0001491000874752702,6705.904180494598,0.01,36171824.55265158,1.0125061785381644,87279742775.07593,-289965922.15410364,0.3030347402500676,-0.0010067599320014572,0.35467544805794277,0.003333333325413217,0.0033333357093681126,0.2164505305566877,0.0003280084966165642,0.8132049573615152,0.0002163246278947884,0.0033333333339944414,-9.297526560470806e-06
0.0001502498377438088,6654.581230677277,0.01,35668474.12960311,1.0125577128835892,85284823747.24155,-283338284.18787646,0.30452467434942493,-0.0010117098791076373,0.35642327110015315,0.0033333333252279565,0.0033333357649465434,0.21587452280542577,0.0003300612790430424,0.8111383006996251,0.00021712525480288146,0.0033333333340092317,-9.295212360211242e-06
0.00015140845404121715,6603.65101722639,0.01,35172361.797109686,1.0126092822554906,83335501805.29492,-276862131.55682456,0.30601786738936965,-0.0010166706532570655,0.3581749478475239,0.003333333325038361,0.0033333358218248232,0.21529724492183477,0.00033212169084534474,0.8091146698297503,0.00021793559563985154,0.003333333334024351,-9.293012054465669e-06
0.00015257600473579186,6553.110534822624,0.01,34683380.83884531,1.0126608849241023,81430734754.43483,-270534001.8197478,0.30751428661067537,-0.001021642145615051,0.3599304400895086,0.003333333324844331,0.0033333358800340385,0.2147187094976505,0.00033418982440043516,0.8071334713541306,0.0002187557281712955,0.003333333334039808,-9.290927897059631e-06
0.00015375255872303653,6502.956801144093,0.01,34201426.137564994,1.012712519149482,79569504220.89821,-264350511.67510787,0.3090138989236909,-0.0010266242462491446,0.3616897092271151,0.0033333333246457625,0.003333335939604609,0.2141389292526272,0.0003362657728241621,0.8051941228142835,0.00021958573064909248,0.0033333333340556104,-9.288962155496562e-06
