a,z,rho_de_eff,w_eff_de,positive_rho_de_eff
0.0013518934131900814,738.7032859567578,3106345.4320019186,-1.5902874872519845e-07,True
0.0013623182213922148,733.0428868212998,3035578.092038706,-1.6082746390200242e-07,True
0.0013728234180517451,727.4258025108277,2966422.941351168,-1.6266812963294797e-07,True
0.0013834096230653594,721.8517015691995,2898843.2517781258,-1.6455089735245565e-07,True
0.0013940774611099363,716.3202550766586,2832803.1318827346,-1.6647811662551248e-07,True
0.0014048275616793996,710.8311366304282,2768267.5078905746,-1.6845043171453966e-07,True
0.0014156605591218684,705.3840223254493,2705202.1050618403,-1.7046844880130863e-07,True
0.0014265770926770885,699.9785907352671,2643573.42948829,-1.7253341866307892e-07,True
0.0014375778065141523,694.6145228930643,2583348.7503045835,-1.746467054308809e-07,True
0.0014486633497695115,689.2915022728395,2524496.082305111,-1.7680952169030206e-07,True
0.0014598343765852802,684.0092147707294,2466984.1689565666,-1.7902224647148302e-07,True
0.0014710915461478343,678.7673486864746,2410782.46579773,-1.8128673673345475e-07,True
0.0014824355227267148,673.5655947050243,2355861.124217421,-1.8360428077901503e-07,True
0.001493866975713817,668.4036458782873,2302190.9756018855,-1.8597567452705022e-07,True
0.0015053865796628956,663.2811976070174,2249743.5158434175,-1.8840216853277525e-07,True
0.001516995014329368,658.1979476228399,2198490.8902019076,-1.9088531644229079e-07,True
0.0015286929647104256,653.1535959704153,2148405.8785112426,-1.9342652046727693e-07,True
0.001540481121085455,648.1478449897388,2099461.880722739,-1.9602695522369373e-07,True
0.0015523601790567684,643.1803992985773,2051632.9027778562,-1.9868779566056816e-07,True
0.0015643308395906553,638.2509657750364,2004893.5428028572,-2.0141074708046602e-07,True
0.0015763938090587388,633.3592535402672,1959218.9776179306,-2.0419751456390856e-07,True
0.0015885497992796612,628.5049739412997,1914584.9495536368,-2.0704862890852382e-07,True
0.001600799527561087,623.6878405340107,1870967.7535676174,-2.0996681848739485e-07,True
0.001613143716742031,618.9075690662204,1828344.2246551644,-2.129527274519205e-07,True
0.0016255830952355097,614.1638774609199,1786691.7255458832,-2.1600779598340836e-07,True
0.0016381183970715265,609.4564857996257,1745988.1346816067,-2.1913482817215169e-07,True
0.0016507503619403825,604.785116305863,1706211.834467275,-2.2233469587629173e-07,True
0.0016634797352363313,600.1494933287718,1667341.6997900829,-2.2560914203495486e-07,True
0.0016763072681015546,595.549343326845,1629357.0867998675,-2.2895945528400574e-07,True
0.0016892337174704915,590.9843948517849,1592237.8219452687,-2.3238806079461938e-07,True
0.0017022598461145038,586.4543785324854,1555964.1912595946,-2.358967776672216e-07,True
0.0017153864226868846,581.9590270591372,1520516.9298907407,-2.3948731120437827e-07,True
0.0017286142217682167,577.4980751674541,1485877.2118696813,-2.431615939713083e-07,True
0.001741944023912077,573.0712596230211,1452026.6401120406,-2.46921369240205e-07,True
0.0017553766156911026,568.6783192057585,1418947.2366473954,-2.507686076569371e-07,True
0.001768912789743396,564.3189946945113,1386621.4330712985,-2.547058860491447e-07,True
0.0017825533448193034,559.9930288517506,1355032.061214663,-2.587347202043233e-07,True
0.0017962990858285466,555.7001664083951,1324162.344025787,-2.6285734600062227e-07,True
0.0018101508238877195,551.440154048748,1293995.8866601326,-2.6707637823530916e-07,True
0.001824109376368151,547.2127403955491,1264516.6677730381,-2.713937116149978e-07,True
0.0018381755669441364,543.0176759951411,1235709.0310107935,-2.75811733785325e-07,True
0.0018523502256415408,538.854713302751,1207557.6766956272,-2.803327561196056e-07,True
0.0018666341888867826,534.7236066678801,1180047.6537000127,-2.849589767484062e-07,True
0.0018810282995561816,530.6241123198117,1153164.351506222,-2.896934651053229e-07,True
0.0018955334070257018,526.555988353225,1126893.4924466992,-2.9453811600799185e-07,True
0.0019101503672210697,522.5189947139203,1101221.1241211435,-2.9949508950632975e-07,True
0.0019248800426682822,518.5128931846542,1076133.6119865105,-3.0456825095281914e-07,True
0.0019397233025445029,514.537447371083,1051617.632115732,-3.0975994980142474e-07,True
0.0019546810227293486,510.59242268781327,1027660.164121327,-3.1507242204131813e-07,True
0.0019697540858565807,506.67758634455794,1004248.4842403503,-3.2050850984344237e-07,True
0.001984943381366179,502.7927073324021,981370.1585768238,-3.2607120681316104e-07,True
0.0020002498055568317,498.9375564101699,959013.0364981359,-3.317640372424435e-07,True
0.0020156742616388237,495.11190609089783,937165.2441818491,-3.3758965400920715e-07,True
0.002031217659787334,491.3155306284108,915815.1783095133,-3.435504444260218e-07,True
0.0020468809171961424,487.54820600400126,894951.4999041846,-3.4965053907765054e-07,True
0.002062664958131753,483.8097099132107,874563.1283083716,-3.558933864278302e-07,True
0.0020785707139879374,480.09982175271006,854639.235299021,-3.6228129829396494e-07,True
0.0020945991233406866,476.4183226072849,835169.2393367318,-3.688177608873744e-07,True
0.0021107511320036013,472.7649952369154,816142.7999459058,-3.755066396715634e-07,True
0.0021270276930837016,469.1396240639583,797549.8122229595,-3.823516484535716e-07,True
0.002143429767037668,465.5419951604257,779380.4014696106,-3.8935691770713987e-07,True
0.0021599583217285175,461.97189623536116,761624.917948476,-3.9652475913865004e-07,True
0.002176614332482714,458.4291166223136,744273.931758014,-4.0385960653477326e-07,True
0.002193398782147722,454.9134472669054,727318.2278244984,-4.1136577999534296e-07,True
0.002210312661150007,451.42468071449605,710748.8010077244,-4.1904695535777137e-07,True
0.0022273569675534707,447.9626110979419,694556.8513185638,-4.269074528329142e-07,True
0.0022445327071183513,444.52703412544713,678733.7792451638,-4.3495041757157793e-07,True
0.002261840893360571,441.1177470685093,663271.1811858583,-4.4318100356210977e-07,True
0.0022792825476115417,437.73454874995605,648160.8449860038,-4.516042508839746e-07,True
0.0022968586990784324,434.3772395320746,633394.7455765381,-4.6022353217267664e-07,True
0.0023145703849048985,431.04562130483157,618965.0407118159,-4.690433570431196e-07,True
0.002332418650232292,427.73949747418084,604864.0668046945,-4.780690687766764e-07,True
0.002350404548261319,424.4586729504658,591084.3348563677,-4.873053663922988e-07,True
0.0023685291403142,421.20295413690536,577618.5264789946,-4.967569490199608e-07,True
0.002386793495897289,417.97214891817066,564459.4900088939,-5.064282883049387e-07,True
0.0024051986927641888,414.76606664904847,551600.2367083258,-5.163251822759563e-07,True
0.0024237458169793454,411.5845181431918,539033.937053808,-5.264533911031322e-07,True
0.0024424359629821356,408.42731566195584,526753.9171089386,-5.368175758357907e-07,True
0.002461270233651445,405.29427290332063,514753.65497988556,-5.474234588964677e-07,True
0.0024802497403707585,402.18520499089567,503026.77735163784,-5.582763833444915e-07,True
0.0024993756030937254,399.0999284630132,491567.05610312475,-5.693822989760733e-07,True
0.002518648950410257,396.03826126190086,480368.40499951364,-5.807473067998004e-07,True
0.0025380709196131204,393.000022722939,469424.8764597806,-5.923769018645331e-07,True
0.0025576426567650483,389.98503356399976,458730.6583979884,-6.042780569259776e-07,True
0.0025773653167663678,386.9931158748683,448280.07113650045,-6.164564562149977e-07,True
0.0025972400634231437,384.0240931067447,438067.5643894854,-6.289185042751555e-07,True
0.002617268069515867,381.0777900618245,428087.71431520884,-6.416714010137881e-07,True
0.002637450516868641,378.1540328829628,418335.2206354267,-6.547212478835718e-07,True
0.002657788596418931,375.252649043414,408804.9038204034,-6.680754722765414e-07,True
0.002678283508287837,372.3734673366511,399491.7023381111,-6.817415775239866e-07,True
0.002698936461850909,369.51631786626353,390390.669966022,-6.957260060280746e-07,True
0.002719748675809514,366.6810320359314,381496.97316419426,-7.100359956657698e-07,True
0.0027407213782627464,363.8674425394774,372805.8885081874,-7.246800729499014e-07,True
0.0027618558067798974,361.07538335099395,364312.80018048175,-7.396651729996151e-07,True
0.002783153208473488,358.3046897150455,356013.1975189741,-7.549995189037872e-07,True
0.0028046148400728494,355.55519813694815,347902.67262144596,-7.706920163164099e-07,True
0.002826241967998286,352.82674637312107,339976.91800447507,-7.867496757407721e-07,True
0.0028480358684358047,350.11917342151276,332231.7243157625,-8.031817438913791e-07,True
0.002869997827412422,347.4323195121008,324662.9780985676,-8.199971640587833e-07,True
0.0028921291408720486,344.7660260974637,317266.6596070351,-8.372046522708843e-07,True
0.0029144311147519595,342.12013584342606,310038.8406713342,-8.548132655050722e-07,True
0.0029369050650598656,339.49449261977287,302975.68261139933,-8.7283225036483e-07,True
0.002959552317951554,336.8889414910385,296073.43419823097,-8.912711942921092e-07,True
0.0029823742098091526,334.30332870736294,289328.42966161505,-9.101399882638361e-07,True
0.0030053720873199873,331.73750169541927,282737.08674324653,-9.294488639843834e-07,True
0.0030285473075560452,329.1913090494111,276295.90479419404,-9.492081289863563e-07,True
0.003051901238054056,326.6646005221378,270001.4629157169,-9.694279015093343e-07,True
0.0030754352568961836,324.1572270161292,263850.4181424249,-9.901182996818747e-07,True
0.003099150752791357,321.66904057484635,257839.50366683642,-1.0112918668037096e-06,True
0.0031230491251572007,319.19989437395236,251965.52710441162,-1.0329588727708838e-06,True
0.0031471317842026196,316.74964271264776,246225.36879802763,-1.0551304967520991e-06,True
0.003171400151011015,314.3181410050727,240615.980161194,-1.0778198505922987e-06,True
0.0031958556576241375,311.9052457717755,235134.382058918,-1.1010378102582763e-06,True
0.003220499747126592,309.5108146312461,229777.66322549875,-1.1247965403526905e-06,True
0.0032453338737309895,307.1347062915141,224542.97871836508,-1.1491096074678353e-06,True
0.003270359502863759,304.7767805418117,219427.54840713867,-1.173989668701303e-06,True
0.003295578111251627,302.4368982442993,214428.65549709182,-1.1994493055444977e-06,True
0.003320991187008744,300.11492132585624,209543.6450862824,-1.2255025012564147e-06,True
0.003346600229724506,297.81071276993265,204769.92275553232,-1.2521635047724189e-06,True
0.0033724067505520386,295.52413660846435,200104.95319054322,-1.2794456173415014e-06,True
0.00339841227229737,293.25505791384967,195546.25883537938,-1.3073636561111712e-06,True
0.0034246183295092896,291.00334279098746,191091.41857666848,-1.3359329690265653e-06,True
0.0034510264685698954,288.76885836937663,186738.06645773142,-1.3651686003868235e-06,True
0.0034776382477858573,286.5514727952742,182483.89042204036,-1.3950850643595913e-06,True
0.0035044552374803497,284.3510552239169,178326.63108527276,-1.4256989970817813e-06,True
0.0035314790200857305,282.1674758117985,174264.08053538937,-1.4570269968317007e-06,True
0.0035587111902369104,280.00060570900894,170294.0811599783,-1.4890851313120734e-06,True
0.003586153354865454,277.85031705163044,166414.52450038318,-1.5218906810332555e-06,True
0.0036138071332944,275.71648295419277,162623.3501318812,-1.5554608504553258e-06,True
0.003641674157333816,273.59897750218585,158918.544569414,-1.5898137158965042e-06,True
0.003669756071377086,271.4976757446299,155298.14019821753,-1.6249673157053834e-06,True
0.0036980545324979564,269.41245368670144,151760.21422883106,-1.6609409007051212e-06,True
0.0037265712105483,267.34318828241777,148302.8876759102,-1.697752963991661e-06,True
0.003755307788256661,265.28975742737543,144924.32436029176,-1.735422832438438e-06,True
0.0037842659613275503,263.2520399515451,141622.72993381263,-1.7739713106257327e-06,True
0.0038134474385415054,261.22991561212154,138396.35092633404,-1.8134182558915413e-06,True
0.003842853941855922,259.2232650864284,135243.47381446784,-1.8537844729271669e-06,True
0.0038724872065066633,257.23196996487724,132162.4241115399,-1.8950920926963377e-06,True
0.003902348981110466,255.2559127439793,129151.56547826697,-1.937362981152546e-06,True
0.003932441027768103,253.29497681941342,126209.29885370203,-1.9806188902293798e-06,True
0.003962765122168375,251.34904647914448,123334.06160597119,-2.024883012041734e-06,True
0.003993323053692893,249.41800689659533,120524.32670237235,-2.0701798651989733e-06,True
0.004024116625521661,247.50174412387125,117778.60189836769,-2.116532148987993e-06,True
0.004055147654739481,245.60014508503613,115095.42894504522,-2.1639648745130913e-06,True
0.004086417972443175,243.71309756944004,112473.38281466562,-2.212504038312524e-06,True
0.004117929423849649,241.840490225097,109911.07094381476,-2.2621739313999356e-06,True
0.004149683868404753,239.98221255211573,107407.13249382353,-2.313001687070937e-06,True
0.00418168317989302,238.13815489617818,104960.23762803234,-2.3650149311160718e-06,True
0.004213929246548234,236.30820844206923,102569.08680551371,-2.4182412138307186e-06,True
0.004246423971164848,234.4922652072556,100232.41009088937,-2.472707857692491e-06,True
0.004279169271210268,232.69021803551422,97948.96647986496,-2.528443739380215e-06,True
0.004312167078937997,230.90196059060878,95717.54324014497,-2.585479478511843e-06,True
0.0043454193415016565,229.12738735001528,93536.955267348,-2.6438442924936467e-06,True
0.004378928021069892,227.36639359869463,91406.04445559531,-2.7035704306399566e-06,True
0.004412695094942146,225.6188754229145,89323.67908245881,-2.764688891487843e-06,True
0.004446722555665337,223.8847297041171,87288.75320788196,-2.8272316209276838e-06,True
0.004481012411151447,222.163854112834,85300.18608684075,-2.891233407353866e-06,True
0.004515566684795996,220.4561471026483,83356.9215953472,-2.9567260829699293e-06,True
0.004550387415597443,218.76150790420226,81457.92766954479,-3.023745724362037e-06,True
0.004585476658277502,217.07983651925122,79602.19575759422,-3.092328787146492e-06,True
0.0046208364834024,215.4110337147622,77788.74028401787,-3.1625097184351247e-06,True
0.004656468977505038,213.75500101705939,76016.59812626877,-3.2343265274903388e-06,True
0.004692376243208129,212.11164070601262,74284.82810322256,-3.3078184742407757e-06,True
0.004728560399348266,210.4808558092711,72592.51047531381,-3.3830236816356773e-06,True
0.004765023581100952,208.86255009654147,70938.7464560617,-3.459981295805825e-06,True
0.004801767940106595,207.25662807390913,69322.65773472964,-3.538733456820431e-06,True
0.004838795644597472,205.66299497820344,67743.38600985927,-3.6193215086077757e-06,True
0.004876108879525667,204.08155677140599,66200.09253342057,-3.7017878563583295e-06,True
0.004913709846692024,202.51222013510088,64691.957665360766,-3.7861772929081994e-06,True
0.004951600764876043,200.9548924649691,63218.18043829419,-3.872533890558749e-06,True
0.004989783869966823,199.40948186532356,61777.97813210616,-3.96090342746902e-06,True
0.0050282614150949975,197.87589714368644,60370.5858582572,-4.05133331093932e-06,True
0.005067035670765687,196.3540478054082,58995.2561535486,-4.143871213613259e-06,True
0.005106108924992478,194.84384404832747,57651.25858314772,-4.238566627123852e-06,True
0.005145483483432433,193.34519675747225,56337.8793526564,-4.335469270699832e-06,True
0.005185161669522157,191.8580174998007,55054.42092901189,-4.434631364347297e-06,True
0.00522514582461488,190.38221851898365,53800.20167003655,-4.53610509032476e-06,True
0.0052654383081186295,188.9177127302258,52574.555462408694,-4.639944033102417e-06,True
0.005306041497635454,187.46441371512697,51376.83136790058,-4.746203937089355e-06,True
0.005346957789101719,186.02223571658277,50206.393277660405,-4.8549412289267124e-06,True
0.005388189596929495,184.59109363372409,49062.619574380034,-4.966213244528284e-06,True
0.0054297393541490185,183.17090301689555,47944.90280215055,-5.080079176877916e-06,True
0.005471609512552264,181.7615800626723,46852.64934384999,-5.196599659029744e-06,True
0.005513802542837638,180.3630416089143,45785.279105867754,-5.315836422936648e-06,True
0.005556320934755741,178.97520512986003,44742.22521002428,-5.437853398349013e-06,True
0.005599167197256306,177.59798873125598,43722.93369249898,-5.562714591178519e-06,True
0.005642343858636242,176.23131114552464,42726.863209621835,-5.690486204912304e-06,True
0.005685853466688825,174.8750917269687,41753.484750368094,-5.821236716996303e-06,True
0.0057296985888540385,173.5292504470124,40802.28135540159,-5.955035362603667e-06,True
0.005773881812370072,172.19370788947938,39872.74784251713,-6.091953309805831e-06,True
0.00581840574442601,170.86838524590567,38964.390538341104,-6.232062825461959e-06,True
0.005863273012315645,169.5532043108904,38076.72701614024,-6.375438980854575e-06,True
0.005908486263592535,168.24808747748028,37209.28583960942,-6.522157984023558e-06,True
0.005954048166226225,166.9529577325903,36361.60631248848,-6.672296687271206e-06,True
0.005999961408759677,165.6677386524594,35533.23823388973,-6.825935088272672e-06,True
0.006046228700467923,164.39235439814064,34723.74165919685,-6.983155572015676e-06,True
0.006092852771517926,163.1267297110263,33932.68666641264,-7.144041319406824e-06,True
0.006139836373129705,161.87078990840638,33159.65312782466,-7.308677595574409e-06,True
0.006187182277738651,160.6244608790626,32404.230486880493,-7.477152735191339e-06,True
0.006234893279159143,159.3876690788945,31666.01754013924,-7.649554125577218e-06,True
0.0062829721927494,158.16034152658003,30944.622224191495,-7.82597495196935e-06,True
0.00633142185557762,156.9424057992688,30239.66140744242,-8.00650923338253e-06,True
0.00638024512658938,155.73379002830873,29550.760686622394,-8.191251443689929e-06,True
0.006429444886776346,154.53442289500504,28877.554187948328,-8.380300717703015e-06,True
0.006479024039346268,153.344233626412,28219.684372806514,-8.57375706198038e-06,True
0.006528985509894316,152.16315199115627,27576.80184786446,-8.771723249423324e-06,True
0.006579332246575685,150.99110829529326,26948.565179509984,-8.974304478215345e-06,True
0.006630067220279576,149.82803337819433,26334.64071251521,-9.181608371933159e-06,True
0.0066811934248045095,148.67385860846557,25734.70239283423,-9.393745320607216e-06,True
0.006732713877034976,147.52851587989812,25148.431594435307,-9.610827267692024e-06,True
0.006784631617119463,146.39193760744934,24575.516950079276,-9.832969946388381e-06,True
0.00683694970864984,145.2640567232547,24015.654185954518,-1.0060290946967143e-05,True
0.006889671238842166,144.14480667266986,23468.545960075135,-1.0292911269971228e-05,True
0.006942799318718819,143.034121410344,22933.90170436663,-1.053095532677073e-05,True
0.006996337083292105,141.93193539632213,22411.437470342964,-1.0774548362291192e-05,True
0.0070502876917492375,140.83818359217784,21900.87577830276,-1.1023819714295335e-05,True
0.007104654327638759,139.75280145717537,21401.945469961007,-1.127890224472683e-05,True
0.0071594401990584,138.67572494446125,20914.38156443736,-1.1539931316861818e-05,True
0.007214648538844382,137.60689049728492,20437.92511752461,-1.1807045514955483e-05,True
0.007270282604762174,136.54623504524858,19972.3230841649,-1.2080386682100652e-05,True
0.0073263456796987605,135.49369600058475,19517.32818405705,-1.236010026184342e-05,True
0.007382841071856315,134.44921125446407,19072.698770327606,-1.2646334198507247e-05,True
0.007439772114947442,133.41271917332975,18638.198701191013,-1.2939240908393934e-05,True
0.007497142168391887,132.3841585952607,18213.597214537396,-1.3238976180218742e-05,True
0.00755495461751477,131.36346882636255,17798.668805373156,-1.354569819034257e-05,True
0.007613212873746351,130.3505896371862,17393.193106056784,-1.3859570799468202e-05,True
0.007671920374823324,129.34546125917385,16996.954769262506,-1.4180760786075552e-05,True
0.007731080584991703,128.3480243811316,16609.743353608603,-1.450943837733032e-05,True
0.0077906969952112005,127.35822014573046,16231.353211893194,-1.4845778044558777e-05,True
0.00785077312336125,126.37599014603258,15861.583381875062,-1.518995751814689e-05,True
0.007911312514448583,125.4012764220451,15500.237479542579,-1.5542161008852418e-05,True
0.007972318740816423,124.43402145729974,15147.123594816712,-1.5902575569270994e-05,True
0.00803379540235527,123.4741681754591,14802.054189624861,-1.6271391814370872e-05,True
0.008095746126715335,122.52165993694855,14464.845998302153,-1.664880562657345e-05,True
0.008158174569520615,121.57644053561374,14135.319930257738,-1.7035017890520976e-05,True
0.008221084414584575,120.63845419540455,13813.300974862028,-1.743023373512731e-05,True
0.008284479374127546,119.70764556708332,13498.618108496823,-1.7834661927396134e-05,True
0.008348363188995771,118.78395972495903,13191.10420372627,-1.8248518396490887e-05,True
0.008412739628882157,117.86734216364604,12890.595940536074,-1.8672023353816236e-05,True
0.008477612492548706,116.95773879484794,12596.933719593766,-1.9105400497210212e-05,True
0.008542985608050679,116.05509594416583,12309.961577485712,-1.9548879815034503e-05,True
0.008608862832962479,115.15936034793116,12029.52710388591,-2.0002697662335756e-05,True
0.008675248054605312,114.27047915006229,11755.481360611187,-2.04670949415231e-05,True
0.00874214519027652,113.38839989894623,11487.67880251983,-2.0942318352923373e-05,True
0.008809558187480778,112.51307054434301,11225.977200213594,-2.1428620319396963e-05,True
0.008877491024163006,111.64443943431446,10970.237564499133,-2.1926257810833683e-05,True
0.008945947708943115,110.78245531217632,10720.324072571297,-2.243549609681761e-05,True
0.009014932281352549,109.92706731347357,10476.103995878953,-2.295660624440643e-05,True
0.009084448812072635,109.07822496297912,10237.447629631823,-2.3489864133807714e-05,True
0.009154501403174831,108.23587817171502,10004.228223915015,-2.403555299679283e-05,True
0.009225094188362728,107.39997723399725,9776.321916372533,-2.4593962393737456e-05,True
0.009296231333216007,106.57047282450237,9553.607666423906,-2.5165389236803115e-05,True
0.00936791703543624,105.74731599535697,9335.967190980295,-2.5750137297109177e-05,True
0.00944015552509459,104.93045817324922,9123.284901624129,-2.6348516485086293e-05,True
0.009512951064881413,104.11985115656283,8915.447843220358,-2.6960844479617663e-05,True
0.009586307950357802,103.3154471125326,8712.345633926383,-2.7587446766119683e-05,True
0.009660230510209053,102.51719857442195,8513.870406568522,-2.8228655764905852e-05,True
0.009734723106500124,101.72505843872173,8319.916751353589,-2.8884812650176173e-05,True
0.009809790134932987,100.93897996237115,8130.381659886802,-2.955626541734091e-05,True
0.009885436025106045,100.15891675999923,7945.164470463033,-3.024337039880809e-05,True
0.009961665240775507,99.3848228011877,7764.166814606675,-3.094649268098326e-05,True
0.010038482280118787,98.6166524077549,7587.292564827563,-3.166600527038099e-05,True
0.01011589167599994,97.85436025106027,7414.447783568403,-3.240229083678603e-05,True
0.010193897996237124,97.09790134932979,7245.540673314497,-3.315573989459697e-05,True
0.010272505843872182,96.34723106500115,7080.481527840095,-3.392675246993715e-05,True
0.010351719857442205,95.60230510209044,6919.182684565981,-3.4715738744695024e-05,True
0.010431544711253278,94.86307950357785,6761.558478001906,-3.552311685928178e-05,True
0.010511985115656302,94.12951064881396,6607.525194249442,-3.634931560247967e-05,True
0.010593045817324941,93.40155525094573,6457.001026542377,-3.7194773994997377e-05,True
0.010674731599535714,92.67917035436226,6309.906031798715,-3.805994037975324e-05,True
0.010757047282450256,91.96231333215991,6166.162088163381,-3.89452750368946e-05,True
0.010839997723399735,91.25094188362719,6025.692853517947,-3.985124756888947e-05,True
0.010923587817171511,90.54501403174822,5888.423724935019,-4.07783382646576e-05,True
0.011007822496297922,89.84448812072628,5754.281799057191,-4.17270405250747e-05,True
0.011092706731347376,89.14932281352533,5623.195833378292,-4.2697858210316575e-05,True
0.011178245531217653,88.45947708943099,5495.096208406323,-4.3691305753212895e-05,True
0.011264443943431467,87.7749102416299,5369.9148906886585,-4.4707911039609805e-05,True
0.011351307054434321,87.0955818748076,5247.585396680016,-4.574821393055206e-05,True
0.011438839989894633,86.42145190276513,5128.042757432752,-4.681276686824276e-05,True
0.01152704791500624,85.75248054605304,5011.2234840923165,-4.790213548255817e-05,True
0.011615936034793127,85.0886283296247,4897.065534178253,-4.9016897150977456e-05,True
0.011705509594416604,84.42985608050662,4785.50827863344,-5.015764440940984e-05,True
0.011795773879484816,83.7761249254869,4676.492469624611,-5.132498313287215e-05,True
0.011886734216364625,83.12739628882142,4569.9602090753415,-5.2519532346195774e-05,True
0.011978395972495923,82.48363188995756,4465.854917916914,-5.374192649776344e-05,True
0.012070764556708342,81.84479374127538,4364.121306039108,-5.4992815383569926e-05,True
0.012163845419540464,81.21084414584568,4264.7053429259495,-5.627286270737386e-05,True
0.012257644053561384,80.5817456952061,4167.554228959814,-5.7582747217566066e-05,True
0.012352165993694864,79.95746126715329,4072.616367379975,-5.89231655870881e-05,True
0.012447416817545931,79.33795402355257,3979.8413368797346,-6.0294828775453446e-05,True
0.012543402145729996,78.72318740816408,3889.179864827344,-6.16984645679386e-05,True
0.012640127642204532,78.11312514448569,3800.5838010978796,-6.313481928066356e-05,True
0.012737599014603281,77.50773123361236,3714.0060925006055,-6.460465525981451e-05,True
0.012835822014573057,76.90696995211194,3629.4007577891066,-6.610875213175493e-05,True
0.012934802438113171,76.31080584991696,3546.7228632406486,-6.764790892554995e-05,True
0.013034546125917396,75.71920374823317,3465.928498792279,-6.922294240518934e-05,True
0.013135058963718643,75.13212873746338,3386.9747547198417,-7.083468915425328e-05,True
0.013236346882636278,74.54954617514757,3309.8196988492505,-7.248400485571072e-05,True
0.013338415859526092,73.97142168391873,3234.4223542858085,-7.417176432988892e-05,True
0.013441271917332999,73.39772114947428,3160.7426776519205,-7.589886414882674e-05,True
0.01354492112544642,72.82841071856308,3088.74153781989,-7.766622085603192e-05,True
0.013649369600058487,72.26345679698754,3018.3806951295423,-7.947477301206707e-05,True
0.013754623504524869,71.70282604762168,2949.6227810792484,-8.132548100547865e-05,True
0.013860689049728519,71.1464853884437,2882.431278479567,-8.3219326559969e-05,True
0.01396757249444615,70.59440199058388,2816.7705020588955,-8.515731474290078e-05,True
0.014075280145717562,70.04654327638747,2752.6055795113093,-8.714047514024603e-05,True
0.014183818359217809,69.50287691749224,2689.9024329758727,-8.91698599995161e-05,True
0.014293193539632239,68.96337083292093,2628.627760937878,-9.12465465034984e-05,True
0.014403412141034412,68.42799318718814,2568.7490205425966,-9.337163754707944e-05,True
0.014514480667267,67.89671238842159,2510.2344103117875,-9.55462607142854e-05,True
0.014626405672325484,67.36949708649834,2453.0528532539274,-9.777157007795356e-05,True
0.014739193760744961,66.8463161711945,2397.173980359399,-0.00010004874690139332,True
0.01485285158798984,66.32713877034965,2342.568114471469,-0.000102379000225028,True
0.014967385860846583,65.81193424804498,2289.206254524939,-0.00010476356682909138,True
0.01508280333781946,65.30067220279564,2237.06006014357,-0.0001072037117259006,True
0.015199110829529341,64.79332246575679,2186.101836588681,-0.00010970073060434515,True
0.01531631519911564,64.28985509894311,2136.304520050524,-0.00011225594886354884,True
0.015434423362641215,63.790240393462625,2087.6416632747078,-0.0001148707226358292,True
0.015553442289500532,63.29444886776335,2040.0874215161587,-0.00011754643945016685,True
0.015673379002830903,62.80245126589368,1993.6165388129536,-0.00012028451908463467,True
0.01579424057992691,62.31421855577609,1948.2043345729965,-0.00012308641512015495,True
0.01591603415265803,61.82972192749389,1903.826690466214,-0.0001259536146562823,True
0.01603876690788948,61.34893279159132,1860.4600376153176,-0.00012888763948615267,True
0.016162446087906273,60.871822777386456,1818.0813440784639,-0.00013189004641844804,True
0.016287078990840653,60.398363731296996,1776.668102616952,-0.00013496242816779525,True
0.016412672971102642,59.92852771517921,1736.198318741739,-0.00013810641614020458,True
0.016539235439814094,59.46228700467912,1696.6504990322815,-0.00014132367806496404,True
0.01666677386524597,58.99961408759666,1658.003639721214,-0.00014461592110137644,True
0.016795295773259063,58.54048166226214,1620.2372155395428,-0.00014798489291933947,True
0.016924808747748057,58.08486263592525,1583.3311688155266,-0.0001514323809980178,True
0.017055320431089056,57.6327301231564,1547.2658988222145,-0.00015496021471028687,True
0.017186838524590582,57.18405744426005,1512.0222513674162,-0.00015857026541732377,True
0.017319370788947953,56.73881812370067,1477.5815086210484,-0.00016226444881795032,True
0.01745292504470127,56.29698588854028,1443.925379174084,-0.00016604472493020328,True
0.0175875091726969,55.85853466688815,1411.0359883240449,-0.00016991310027003603,True
0.017723131114552496,55.42343858636232,1378.8958685818197,-0.0001738716265057283,True
0.01785979887312563,54.99167197256297,1347.4879503945826,-0.00017792240396374837,True
0.017997520512986018,54.56320934755736,1316.795553080371,-0.00018206758198857642,True
0.01813630416089145,54.138025428376324,1286.8023759688297,-0.0001863093587340936,True
0.018276158006267248,53.71609512552259,1257.492489744075,-0.0001906499857872168,True
0.01841709030168959,53.29739354149008,1228.850327984685,-0.00019509176547671814,True
0.018559109363372444,52.88189596929485,1200.8606788962777,-0.00019963705348879923,True
0.01870222357165831,52.469577891017096,1173.508677232679,-0.0002042882613105812,True
0.018846441371512722,52.060414976354465,1146.779796400955,-0.00020904785662878567,True
0.018991771273022606,51.654383081186225,1120.6598407464242,-0.00021391836359418992,True
0.01913822185189839,51.25145824614874,1095.134938013285,-0.0002189023657214184,True
0.019285801749980094,50.85161669522151,1070.1915319771942,-0.00022400250700604918,True
0.019434519675747244,50.45483483432429,1045.8163752455089,-0.0002292214920961433,True
0.01958438440483278,50.0610892499247,1021.996522221637,-0.0002345620889059319,True
0.019735404780540856,49.67035670765678,998.7193222296747,-0.00024002713015158772,True
0.019887589714368673,49.282614150949904,975.9724127956557,-0.0002456195139947104,True
