a,z,k_h_Mpc,delta_A,theta_A,Phi,Q,deltaQ,curvature_proxy,conservation_residual
0.0002122946823625728,4709.4335769095005,0.0001,1.0000004492715213e-05,-1.5724016279542525e-11,-1.803360449121713e-06,5858.897491906857,0.058589001241426464,-1.529974381783358e-06,0.0
0.0002139317428914351,4673.3881318607055,0.0001,1.0000004617628654e-05,-1.6050952462965776e-11,-1.8113166223357728e-06,5789.04442896231,0.05789047102128054,-1.522018250207112e-06,0.0
0.00021558142722766469,4637.618515796124,0.0001,1.0000004745118199e-05,-1.638309360505028e-11,-1.8192816159437169e-06,5720.024193323105,0.057200269075421944,-1.5140532990956829e-06,0.0
0.00021724383271678316,4602.122618001689,0.0001,1.0000004875224764e-05,-1.6720512962939656e-11,-1.8272552092060983e-06,5651.826855556187,0.056518296109488116,-1.5060797492021563e-06,0.0
0.00021891905745497053,4566.898343915033,0.0001,1.0000005007989841e-05,-1.7063284634094026e-11,-1.8352371803981233e-06,5584.442604612725,0.05584445401295908,-1.498097822265157e-06,0.0
0.00022060720029485232,4531.943615001917,0.0001,1.0000005143455504e-05,-1.7411483562739195e-11,-1.8432273068334873e-06,5517.861746416689,0.055178645845043256,-1.4901077409850138e-06,0.0
0.00022230836085133164,4497.256368633604,0.0001,1.0000005281664413e-05,-1.7765185546322505e-11,-1.8512253648884379e-06,5452.0747024703,0.05452077582073193,-1.4821097289996995e-06,0.0
0.00022402263950747022,4462.834557965085,0.0001,1.0000005422659825e-05,-1.8124467241976076e-11,-1.8592311300260935e-06,5387.072008475923,0.05387074929701818,-1.4741040108605149e-06,0.0
0.00022575013742040845,4428.676151814369,0.0001,1.0000005566485596e-05,-1.848940617298488e-11,-1.8672443768209354e-06,5322.844312974641,0.05322847275928261,-1.4660908120075964e-06,0.0
0.00022749095652733784,4394.7791345425585,0.0001,1.0000005713186193e-05,-1.8860080735261822e-11,-1.875264878983568e-06,5259.382376000792,0.052593853807838695,-1.458070358745163e-06,0.0
0.00022924519955151305,4361.14150593497,0.0001,1.0000005862806696e-05,-1.9236570203826984e-11,-1.8832924093856451e-06,5196.677067752824,0.05196680114464135,-1.450042878216587e-06,0.0
0.0002310129700083161,4327.761281083056,0.0001,1.0000006015392807e-05,-1.9618954739293102e-11,-1.8913267400850311e-06,5134.719367279736,0.051347224560151304,-1.4420085983792378e-06,0.0
0.00023279437221136357,4294.636490267295,0.0001,1.0000006170990858e-05,-2.0007315394355027e-11,-1.899367642351146e-06,5073.500361183354,0.050735034920357885,-1.4339677479791402e-06,0.0
0.00023458951127866077,4261.765178840987,0.0001,1.0000006329647817e-05,-2.040173412028347e-11,-1.9074148866904993e-06,5013.011242336065,0.05013014415395632,-1.4259205565254397e-06,0.0
0.00023639849313880737,4229.145407114861,0.0001,1.0000006491411293e-05,-2.0802293773423932e-11,-1.915468242872432e-06,4953.243308613707,0.049532465239676624,-1.4178672542646656e-06,0.0
0.00023822142453724495,4196.775250242676,0.0001,1.0000006656329546e-05,-2.1209078121697973e-11,-1.9235274799550086e-06,4894.187961643762,0.04894191219376555,-1.4098080721548403e-06,0.0
0.00024005841304255908,4164.652798107574,0.0001,1.0000006824451495e-05,-2.1622171851109482e-11,-1.9315923663111185e-06,4835.836705568266,0.04835840005761569,-1.4017432418393797e-06,0.0
0.00024190956705282354,4132.776155209435,0.0001,1.000000699582672e-05,-2.2041660572252796e-11,-1.9396626696547093e-06,4778.18114582168,0.04778184488554413,-1.393672995620864e-06,0.0
0.0002437749958019996,4101.143440552968,0.0001,1.0000007170505474e-05,-2.2467630826825086e-11,-1.9477381570672195e-06,4721.212987923134,0.04721216373271492,-1.3855975664346052e-06,0.0
0.0002456548093663806,4069.7527875367387,0.0001,1.0000007348538691e-05,-2.2900170094140622e-11,-1.955818595024139e-06,4664.924036283197,0.04664927464320674,-1.3775171878220914e-06,0.0
0.000247549118671086,4038.602343843049,0.0001,1.0000007529977988e-05,-2.333936679764746e-11,-1.963903749421727e-06,4609.306193024881,0.04609309663822299,-1.3694320939042689e-06,0.0
0.0002494580354966099,4007.690271328581,0.0001,1.0000007714875679e-05,-2.378531031144737e-11,-1.9719933856038857e-06,4554.351456818566,0.04554354970444094,-1.3613425193546736e-06,0.0
0.0002513816724854139,3977.014745915989,0.0001,1.0000007903284775e-05,-2.4238090966816217e-11,-1.980087268389154e-06,4500.051921731011,0.04500055478250195,-1.3532486993724376e-06,0.0
0.0002533201431485769,3946.5739574862064,0.0001,1.0000008095258998e-05,-2.469780005872784e-11,-1.9881851620978438e-06,4446.399776087885,0.044464033755636644,-1.3451508696551557e-06,0.0
0.0002552735618724902,3916.3661097716913,0.0001,1.0000008290852787e-05,-2.5164529852377847e-11,-1.9962868305792847e-06,4393.387301350053,0.043933909438427884,-1.3370492663716444e-06,0.0
0.0002572420439256107,3886.38942025037,0.0001,1.0000008490121304e-05,-2.5638373589710454e-11,-2.0043920372392144e-06,4341.006871003083,0.043410105565705744,-1.3289441261345536e-06,0.0
0.00025922570546525894,3856.6421200405166,0.0001,1.0000008693120441e-05,-2.6119425495944854e-11,-2.0125005450672396e-06,4289.250949460153,0.04289254678157663,-1.3208356859729074e-06,0.0
0.0002612246635444768,3827.1224537963176,0.0001,1.0000008899906832e-05,-2.660778078610428e-11,-2.0206121166644386e-06,4238.112090977893,0.04238115862858168,-1.3127241833045053e-06,0.0
0.00026323903611893317,3797.828679604317,0.0001,1.0000009110537856e-05,-2.7103535671544994e-11,-2.0287265142710395e-06,4187.5829385852485,0.04187586753698537,-1.304609855908246e-06,0.0
0.00026526894205388296,3768.7590688806463,0.0001,1.0000009325071647e-05,-2.7606787366485785e-11,-2.036843499794188e-06,4137.656223025129,0.041376600814192026,-1.296492941896361e-06,0.0
0.00026731450113118434,3739.9119062689792,0.0001,1.00000095435671e-05,-2.811763409453938e-11,-2.0449628348358114e-06,4088.3247617085426,0.04088328663428712,-1.2883736796865555e-06,0.0
0.0002693758340563633,3711.2854895393602,0.0001,1.0000009766083886e-05,-2.86361750952427e-11,-2.0530842807205417e-06,4039.5814576813887,0.040395854027705264,-1.2802523079740868e-06,0.0
0.00027145306246573994,3682.878129487708,0.0001,1.0000009992682448e-05,-2.91625106305894e-11,-2.061207598523733e-06,3991.4192986033795,0.03991423287101936,-1.27212906570375e-06,0.0
