product_id,source_figure,representation,family_id,family_class,parameter_count_fixed_mode,parameter_count_descriptive_mode,rms_error,uncertainty_weighted_rms,max_error,peak_offset_delta_z,weighted_mean_offset_delta_z,support_overlap,high_z_support_capture,low_z_mismatch,transition_mismatch,explained_fraction_vs_zero,compression_efficiency_fixed_mode,aic_like_fixed_mode,bic_like_fixed_mode,aic_like_descriptive_mode,bic_like_descriptive_mode,fit_parameters
desi_dr2_union3,fig_reconstruct,signed_history,gaussian_ln_a,smooth_pulse,2,2,0.8027865068201533,0.8130011948173671,1.3951033789510858,1.54,0.16637043944442853,0.4365143394921933,0.5134158101773431,1.0440964355505606,0.9214568104312609,-2.6985037612321543,-1.3492518806160771,1335.7461172009525,1342.7970230792162,1335.7461172009525,1342.7970230792162,{}
desi_dr2_union3,fig_reconstruct,signed_history,logistic_pulse,smooth_pulse,2,2,0.7997583861365758,0.808127114128552,1.4059913887276636,1.54,0.16510941211960528,0.44131463317631353,0.5148688409899868,1.0414567988417613,0.909390160609391,-2.6542903726451312,-1.3271451863225656,1319.8258931373034,1326.876799015567,1319.8258931373034,1326.876799015567,{}
desi_dr2_union3,fig_reconstruct,signed_history,tomographic_3_bins,tomographic,3,3,0.28706747038041874,0.2941310047324732,0.6037735849056602,0.18,0.013924702421175272,0.6331737939853251,0.7002856741551635,0.2452052698393663,0.18758888720094616,0.5159108933338161,0.1719702977779387,180.30935042964296,190.8857092470383,180.30935042964296,190.8857092470383,"{""n_bins"": 3.0}"
desi_dr2_union3,fig_reconstruct,signed_history,tomographic_5_bins,tomographic,5,5,0.25336196308195236,0.2553533427904971,0.6037735849056602,0.18,0.007122294675928842,0.6685600808524309,0.7006196339859959,0.21873774160300613,0.20398346680929613,0.6351395478288073,0.12702790956576146,141.3778549024084,159.0051195980673,141.3778549024084,159.0051195980673,"{""n_bins"": 5.0}"
desi_dr2_union3,fig_reconstruct,positive_support,zero_coupling,zero,0,0,0.4665657010430008,0.4665657010430008,1.0,2.15,1.8960537960197918,0.0,0.0,0.0,0.061818181818181814,0.0,0.0,54.63857190082645,54.63857190082645,54.63857190082645,54.63857190082645,{}
desi_dr2_union3,fig_reconstruct,positive_support,retained_gamma,retained,0,2,0.5321528432375578,0.5321528432375578,0.8365083414684445,0.10999999999999988,0.4906706251657189,0.40482535341567794,0.6831101910340198,0.6182906888869437,0.7178892988651023,-0.3009097111658747,-0.3009097111658747,71.07984879002001,71.07984879002001,75.07984879002001,82.13075466828357,{}
desi_dr2_union3,fig_reconstruct,positive_support,logistic_transition,transition,2,2,0.12571455044698443,0.12571455044698443,0.3914355609476535,0.3500000000000001,0.006312260017036886,0.7697212516010005,0.8193315867246503,0.04412937621801269,0.08313175915487671,0.9273985197871555,0.46369925989357774,7.966841196715935,15.017747074979502,7.966841196715935,15.017747074979502,"{""center_ln_a"": -1.054408831816935, ""center_z"": 1.8702778353176095, ""width_ln_a"": 0.17310924369747901}"
desi_dr2_union3,fig_reconstruct,positive_support,gaussian_ln_a,smooth_pulse,2,2,0.13837502338297594,0.13837502338297594,0.48964328037611293,0.3500000000000001,0.03975298930177895,0.7737177693678131,0.7976042939415541,0.01903426534753754,0.05533382912198634,0.9120390732415294,0.4560195366207647,8.806059421156023,15.85696529941959,8.806059421156023,15.85696529941959,"{""center_ln_a"": -1.252762968495368, ""center_z"": 2.5, ""width_ln_a"": 0.2618487394957983}"
desi_dr2_union3,fig_reconstruct,positive_support,logistic_pulse,smooth_pulse,2,2,0.13790213553166894,0.13790213553166894,0.44727767814264063,0.3500000000000001,0.035658284221614656,0.7593390537040752,0.8041376573464591,0.030181858187915838,0.06675530542770713,0.912639247715025,0.4563196238575125,8.773266745032892,15.824172623296459,8.773266745032892,15.824172623296459,"{""center_ln_a"": -1.252762968495368, ""center_z"": 2.5, ""width_ln_a"": 0.15831932773109245}"
desi_dr2_union3,fig_reconstruct,positive_support,tomographic_3_bins,tomographic,3,3,0.294558048421496,0.294558048421496,0.7054545454545456,0.8399999999999999,0.08395353479882628,0.5942977419042942,0.6754275427542754,0.07276870866258761,0.13229542997220678,0.6014193881954193,0.2004731293984731,27.77787541635998,38.354234233755335,27.77787541635998,38.354234233755335,"{""n_bins"": 3.0}"
desi_dr2_union3,fig_reconstruct,positive_support,tomographic_5_bins,tomographic,5,5,0.21025504686853247,0.21025504686853247,0.6363636363636364,0.41999999999999993,0.025927034712655006,0.6899977541977587,0.738799891064555,0.023901392617380415,0.09298903666444416,0.7969199599818229,0.15938399199636458,21.096003368155884,38.7232680638148,21.096003368155884,38.7232680638148,"{""n_bins"": 5.0}"
desi_dr2_union3,fig_reconstruct,evidence_weighted_support,zero_coupling,zero,0,0,0.43209981467370345,0.48080487475861555,1.0,2.15,1.957924023847373,0.0,0.0,0.0,0.027129716699664196,0.0,0.0,46.99630522527163,46.99630522527163,46.99630522527163,46.99630522527163,{}
desi_dr2_union3,fig_reconstruct,evidence_weighted_support,retained_gamma,retained,0,2,0.5804886427603902,0.5251167278236515,0.8794379988483652,0.10999999999999988,0.5525408529933,0.35030203558153267,0.6326773362775535,0.6182906888869437,0.7525777639836201,-0.19281744443852245,-0.19281744443852245,56.05801269686128,56.05801269686128,60.05801269686128,67.10891857512485,{}
desi_dr2_union3,fig_reconstruct,evidence_weighted_support,logistic_transition,transition,2,2,0.14028798130140838,0.1362274007984383,0.5898896322977487,0.3500000000000001,0.03692129901098484,0.7345150290356091,0.7873332415269297,0.0346025494068857,0.06762336968480094,0.9197229848199459,0.4598614924099729,7.772723107975587,14.823628986239154,7.772723107975587,14.823628986239154,"{""center_ln_a"": -1.1170469802417031, ""center_z"": 2.055816978393517, ""width_ln_a"": 0.17310924369747901}"
desi_dr2_union3,fig_reconstruct,evidence_weighted_support,gaussian_ln_a,smooth_pulse,2,2,0.15363732711343442,0.15130515111665904,0.6821061201705689,0.3500000000000001,0.053963615321258596,0.750557347886457,0.7709775494076823,0.004957275542215796,0.026494842172658028,0.9009693333009663,0.45048466665048315,8.654075438849933,15.7049813171135,8.654075438849933,15.7049813171135,"{""center_ln_a"": -1.252762968495368, ""center_z"": 2.5, ""width_ln_a"": 0.21747899159663867}"
desi_dr2_union3,fig_reconstruct,evidence_weighted_support,logistic_pulse,smooth_pulse,2,2,0.15105579622777507,0.14821346807372285,0.6641904984649475,0.3500000000000001,0.013644173073154464,0.7404635963644441,0.772906667195317,0.01945012200117569,0.04532477769978332,0.9049750576881253,0.4524875288440626,8.465821192902693,15.51672707116626,8.465821192902693,15.51672707116626,"{""center_ln_a"": -1.252762968495368, ""center_z"": 2.5, ""width_ln_a"": 0.14352941176470588}"
desi_dr2_union3,fig_reconstruct,evidence_weighted_support,tomographic_3_bins,tomographic,3,3,0.3415904851031444,0.33355709253706317,0.8794431818181818,0.8399999999999999,0.10704146885239219,0.550559941415455,0.6255682343258991,0.039841083378181485,0.07589441896728233,0.518714658213889,0.1729048860712963,28.61863282302925,39.194991640424604,28.61863282302925,39.194991640424604,"{""n_bins"": 3.0}"
desi_dr2_union3,fig_reconstruct,evidence_weighted_support,tomographic_5_bins,tomographic,5,5,0.2356866629085163,0.22498123584099322,0.8794431818181818,0.41999999999999993,0.035437416093617724,0.6551063603682749,0.7000744103880221,0.009413456242412039,0.05917314493589606,0.7810449976739906,0.1562089995347981,20.290076119913195,37.91734081557211,20.290076119913195,37.91734081557211,"{""n_bins"": 5.0}"
desy5_bin30,fig_bin30,signed_history,zero_coupling,zero,0,0,0.6339018713060484,0.5845797601106864,1.0,0.0,1.304198259757645,0.0,0.0,0.5550284900284901,0.2378315476907026,0.0,0.0,632.2599366395034,632.2599366395034,632.2599366395034,632.2599366395034,{}
desy5_bin30,fig_bin30,signed_history,retained_gamma,retained,0,2,0.8180001735787837,0.8233850520417801,1.4072603120414664,2.04,0.10118491109642824,0.5630388522495036,0.7354132606020063,1.1718400975700307,0.9234848342944159,-0.9838937417554159,-0.9838937417554159,1254.3365314617865,1254.3365314617865,1258.3365314617865,1265.3874373400502,{}
desy5_bin30,fig_bin30,signed_history,logistic_transition,transition,2,2,0.029985637659451433,0.026358314235990055,0.07677951866165977,0.0,0.0309053932039558,0.9623954924796928,0.9635393598096889,0.01871386156557528,0.00966292433590471,0.997966951622725,0.4989834758113625,5.285415038200985,12.336320916464551,5.285415038200985,12.336320916464551,"{""center_ln_a"": -0.6785799412683243, ""center_z"": 0.97107669920794, ""width_ln_a"": 0.2618487394957983}"
desy5_bin30,fig_bin30,signed_history,gaussian_ln_a,smooth_pulse,2,2,0.805140278044671,0.8181816061546577,1.3190308262517723,1.72,0.10980790604026458,0.54571837941771,0.7455207672036879,1.1450288888415043,0.9446206821202454,-0.9588982309912251,-0.47944911549561253,1242.5328714097473,1249.5837772880109,1242.5328714097473,1249.5837772880109,{}
desy5_bin30,fig_bin30,signed_history,logistic_pulse,smooth_pulse,2,2,0.8032377613281942,0.8134142463537565,1.337334897827636,1.72,0.10854687871544133,0.5506758960396331,0.7476306840094024,1.1423892521327053,0.9325540322983754,-0.9361366212246047,-0.46806831061230236,1228.1416174608908,1235.1925233391544,1228.1416174608908,1235.1925233391544,{}
desy5_bin30,fig_bin30,signed_history,tomographic_3_bins,tomographic,3,3,0.23041785391642627,0.24819508603394325,0.46110938836163323,0.0,0.01321216233259248,0.7675483662581443,0.8766898013760469,0.18334390463435304,0.21700628642406763,0.819740231891631,0.273246743963877,119.97102956284893,130.54738838024429,119.97102956284893,130.54738838024429,"{""n_bins"": 3.0}"
desy5_bin30,fig_bin30,signed_history,tomographic_5_bins,tomographic,5,5,0.11936724085716702,0.12713324313094587,0.27835791298580714,0.0,0.0001812880813520934,0.8656326283520346,0.9118700123947405,0.09622106242309895,0.15696574957184495,0.9527033150058768,0.19054066300117536,39.90379905764289,57.53106375330181,39.90379905764289,57.53106375330181,"{""n_bins"": 5.0}"
desy5_bin30,fig_bin30,positive_support,zero_coupling,zero,0,0,0.5719188997873577,0.5719188997873577,1.0,2.5,1.9150381046781824,0.0,0.0,0.0008695652173913032,0.055207499175655934,0.0,0.0,82.0998982114294,82.0998982114294,82.0998982114294,82.0998982114294,{}
desy5_bin30,fig_bin30,positive_support,retained_gamma,retained,0,2,0.4883535529895022,0.4883535529895022,0.826490764808727,0.45999999999999996,0.5096549338241094,0.4986597169538688,0.8606303796958397,0.6174211236695524,0.7244999815076283,0.2708786651850966,0.2708786651850966,59.860787372085106,59.860787372085106,63.860787372085106,70.91169325034868,{}
desy5_bin30,fig_bin30,positive_support,logistic_transition,transition,2,2,0.0314947934458465,0.0314947934458465,0.10576185296887435,0.0,0.02052567668592431,0.945961146509472,0.9758393633404334,0.022816126187186928,0.03892839898506222,0.9969674453807219,0.49848372269036095,4.2489724255633305,11.299878303826898,4.2489724255633305,11.299878303826898,"{""center_ln_a"": -0.8873737693508856, ""center_z"": 1.4287428294695692, ""width_ln_a"": 0.09915966386554623}"
desy5_bin30,fig_bin30,positive_support,gaussian_ln_a,smooth_pulse,2,2,0.04067152797622949,0.04067152797622949,0.11179926415538875,0.20999999999999996,0.012285090068770765,0.927168930267845,0.9641839142887986,0.023562769784003627,0.041721873372838225,0.9949427772845835,0.49747138864229173,4.415197470168226,11.466103348431792,4.415197470168226,11.466103348431792,"{""center_ln_a"": -1.1901248200705996, ""center_z"": 2.2874915266990006, ""width_ln_a"": 0.24705882352941178}"
desy5_bin30,fig_bin30,positive_support,logistic_pulse,smooth_pulse,2,2,0.05330202437976507,0.05330202437976507,0.1504245898077957,0.25,0.04408279777014168,0.9047256133015102,0.9607818285700219,0.04618388185130897,0.07088426627097376,0.9913140263010829,0.49565701315054145,4.713117556548249,11.764023434811815,4.713117556548249,11.764023434811815,"{""center_ln_a"": -1.1796851286664716, ""center_z"": 2.253349655053443, ""width_ln_a"": 0.15831932773109245}"
desy5_bin30,fig_bin30,positive_support,tomographic_3_bins,tomographic,3,3,0.19687940882611837,0.19687940882611837,0.5752508361204014,1.19,0.08541775918157324,0.7452961823193609,0.8534222987516141,0.0566800089400004,0.10402740540683583,0.881496358479093,0.293832119493031,15.729136906550185,26.305495723945537,15.729136906550185,26.305495723945537,"{""n_bins"": 3.0}"
desy5_bin30,fig_bin30,positive_support,tomographic_5_bins,tomographic,5,5,0.10639952179098705,0.10639952179098705,0.3465045336534609,0.77,0.030080130811535044,0.8483564236644051,0.8965201810057741,0.013536272442313941,0.0696632328411712,0.9653892942685834,0.1930778588537167,12.841535417575033,30.468800113233947,12.841535417575033,30.468800113233947,"{""n_bins"": 5.0}"
desy5_bin30,fig_bin30,evidence_weighted_support,zero_coupling,zero,0,0,0.518967923061534,0.5878274610962054,0.9933554817275747,2.5,1.9936806268888885,0.0,0.0,3.400691380231013e-05,0.01431078261691069,0.0,0.0,66.47470964969317,66.47470964969317,66.47470964969317,66.47470964969317,{}
desy5_bin30,fig_bin30,evidence_weighted_support,retained_gamma,retained,0,2,0.5474424999932195,0.46814503182817163,0.8384027988145879,0.45999999999999996,0.5882974560348155,0.42263296289925667,0.7913106023166809,0.6182566819731414,0.7653966980663736,0.36574909441612813,0.36574909441612813,42.16164479374284,42.16164479374284,46.16164479374284,53.2125506720064,{}
desy5_bin30,fig_bin30,evidence_weighted_support,logistic_transition,transition,2,2,0.02211344477560993,0.016249422452717332,0.058810836477500614,0.0,0.02435762130603658,0.9580954952059926,0.9839250262887448,0.010905682516744262,0.029528685453871557,0.9992358543985274,0.4996179271992637,4.0507963569879815,11.10170223525155,4.0507963569879815,11.10170223525155,"{""center_ln_a"": -0.9708913005839103, ""center_z"": 1.6402967089160794, ""width_ln_a"": 0.09915966386554623}"
desy5_bin30,fig_bin30,evidence_weighted_support,gaussian_ln_a,smooth_pulse,2,2,0.026511008649162976,0.019914665732240006,0.0683560841860573,0.06999999999999984,0.026693413080498773,0.9501169677395094,0.9791921471277326,0.010617713602582768,0.03318352088525987,0.998852252644738,0.499426126322369,4.0762961721922455,11.127202050455812,4.0762961721922455,11.127202050455812,"{""center_ln_a"": -1.231883585687112, ""center_z"": 2.427679788170546, ""width_ln_a"": 0.23226890756302523}"
desy5_bin30,fig_bin30,evidence_weighted_support,logistic_pulse,smooth_pulse,2,2,0.038507165485116936,0.027805426385650502,0.09504412271406508,0.10999999999999988,0.047264434954813916,0.9223103679870838,0.970957830321806,0.02403620917546156,0.05583365249817607,0.9977625188935667,0.49888125944678335,4.148735906896831,11.199641785160397,4.148735906896831,11.199641785160397,"{""center_ln_a"": -1.221443894282984, ""center_z"": 2.3920820071817994, ""width_ln_a"": 0.14352941176470588}"
desy5_bin30,fig_bin30,evidence_weighted_support,tomographic_3_bins,tomographic,3,3,0.26509896898886764,0.2572629487545665,0.7807189275906137,1.19,0.12125699984957317,0.6877146476918657,0.7838192526260127,0.02266423674305664,0.04071661672476238,0.8084620897445142,0.2694873632481714,18.73242697114241,29.30878578853776,18.73242697114241,29.30878578853776,"{""n_bins"": 3.0}"
desy5_bin30,fig_bin30,evidence_weighted_support,tomographic_5_bins,tomographic,5,5,0.12883690431583014,0.12803055483631992,0.3973995443749696,0.77,0.041167544911840936,0.8100767874045706,0.8512518099643341,0.0026711543608466445,0.04000178228726781,0.9525618751798597,0.19051237503597193,13.153435573744728,30.780700269403646,13.153435573744728,30.780700269403646,"{""n_bins"": 5.0}"
desy5_zmax,fig_zmax,signed_history,zero_coupling,zero,0,0,0.7777970507244352,0.7002930638500208,1.0,0.0,2.5362836135983122,0.0,0.0,0.5654146444397553,0.24459341741468768,0.0,0.0,833.993147711031,833.993147711031,833.993147711031,833.993147711031,{}
desy5_zmax,fig_zmax,signed_history,retained_gamma,retained,0,2,0.6287198079835022,0.6955436301158335,1.406087914497062,2.034,0.2724797640574401,0.6816107791551431,0.7925106282125749,1.1799217568526335,0.9228911647323866,0.013518135455435232,0.013518135455435232,822.7191153713685,822.7191153713685,826.7191153713685,833.7700212496321,{}
desy5_zmax,fig_zmax,signed_history,logistic_transition,transition,2,2,0.04118563505534455,0.03568309150790004,0.10130529218075068,4.5,0.05765918426699912,0.9542864817674842,0.9629365693725584,0.04331116606421154,0.021876083472291787,0.9974036376802929,0.49870181884014647,6.165348383610799,13.216254261874365,6.165348383610799,13.216254261874365,"{""center_ln_a"": -0.68189923689537, ""center_z"": 0.9776301558892315, ""width_ln_a"": 0.21747899159663867}"
desy5_zmax,fig_zmax,signed_history,gaussian_ln_a,smooth_pulse,2,2,0.6272075653321028,0.6966967808250961,1.3224193879270123,1.71,0.3111859039608178,0.6451502612650659,0.7588770440514212,1.1530728361278932,0.94380521388549,0.010244422054825564,0.005122211027412782,829.4493699150468,836.5002757933104,829.4493699150468,836.5002757933104,{}
desy5_zmax,fig_zmax,signed_history,logistic_pulse,smooth_pulse,2,2,0.6273954297036997,0.6933922372797435,1.337265044178147,1.71,0.3172914638256148,0.6434104939339343,0.7528382681981072,1.150535098951319,0.9316753662977612,0.01961129095447789,0.009805645477238945,821.6374654372291,828.6883713154928,821.6374654372291,828.6883713154928,{}
desy5_zmax,fig_zmax,signed_history,tomographic_3_bins,tomographic,3,3,0.2090259182353738,0.24380577014773783,0.6823847681202795,2.1239999999999997,0.031211022762707596,0.8188229319396825,0.8691032200537249,0.2863474941845257,0.39682616665946185,0.878792830343722,0.2929309434479073,107.08594894678428,117.66230776417964,107.08594894678428,117.66230776417964,"{""n_bins"": 3.0}"
desy5_zmax,fig_zmax,signed_history,tomographic_5_bins,tomographic,5,5,0.1321171487151951,0.15606128495461868,0.39774881279915175,2.916,0.011516620147052237,0.8744765728763355,0.9146137604641922,0.15088279271745733,0.204660869500386,0.9503372565314152,0.19006745130628305,51.41838774933047,69.04565244498939,51.41838774933047,69.04565244498939,"{""n_bins"": 5.0}"
desy5_zmax,fig_zmax,positive_support,zero_coupling,zero,0,0,0.7584639128968051,0.7584639128968051,1.0,4.356,2.988623662935474,0.0,0.0,0.001906257008297822,0.05317393229481141,0.0,0.0,144.39214429884984,144.39214429884984,144.39214429884984,144.39214429884984,{}
desy5_zmax,fig_zmax,positive_support,retained_gamma,retained,0,2,0.4090029589424867,0.4090029589424867,0.8182489174587874,2.322,0.724819813394602,0.6195863404409958,0.7888988312014569,0.6161876137920969,0.725187576648795,0.7092075976138437,0.7092075976138437,41.98813852635109,41.98813852635109,45.98813852635109,53.03904440461466,{}
desy5_zmax,fig_zmax,positive_support,logistic_transition,transition,2,2,0.03100008128467538,0.03100008128467538,0.12692031605563478,0.14400000000000013,0.025830621700383194,0.9693431943973129,0.9866675369539072,0.03645621653994898,0.0584909671688993,0.9983294640707424,0.4991647320353712,4.241212264953776,11.292118143217344,4.241212264953776,11.292118143217344,"{""center_ln_a"": -0.9091989825271601, ""center_z"": 1.482333344421324, ""width_ln_a"": 0.12873949579831934}"
desy5_zmax,fig_zmax,positive_support,gaussian_ln_a,smooth_pulse,2,2,0.072610213932652,0.072610213932652,0.20974046336150898,1.044,0.07142855567433815,0.9172204021394406,0.9505036419356366,0.08260761847316458,0.12835375852113126,0.9908351452121605,0.49541757260608027,5.323333035003719,12.374238913267286,5.323333035003719,12.374238913267286,"{""center_ln_a"": -1.4632421125046484, ""center_z"": 3.3199425886555716, ""width_ln_a"": 0.4541176470588235}"
desy5_zmax,fig_zmax,positive_support,logistic_pulse,smooth_pulse,2,2,0.08919506867951141,0.08919506867951141,0.2250971793570202,1.044,0.08784652202472998,0.8947351228553111,0.9363212469061483,0.11017811696756971,0.14757220601974777,0.9861703291466506,0.4930851645733253,5.996895829462432,13.047801707725998,5.996895829462432,13.047801707725998,"{""center_ln_a"": -1.4632421125046484, ""center_z"": 3.3199425886555716, ""width_ln_a"": 0.2914285714285714}"
desy5_zmax,fig_zmax,positive_support,tomographic_3_bins,tomographic,3,3,0.16253822299586107,0.16253822299586107,0.4689760348583879,2.232,0.07286011728957087,0.863885071656271,0.9131019783671729,0.10696317965525652,0.23542670454111958,0.9540758454014417,0.31802528180048056,12.631087157597719,23.20744597499307,12.631087157597719,23.20744597499307,"{""n_bins"": 3.0}"
desy5_zmax,fig_zmax,positive_support,tomographic_5_bins,tomographic,5,5,0.08959725908576205,0.08959725908576205,0.3872931826585796,1.44,0.02358270589883915,0.926941276836889,0.9493996610061529,0.008873561372411668,0.08503152471954395,0.9860453289371087,0.19720906578742176,12.014944877755973,29.64220957341489,12.014944877755973,29.64220957341489,"{""n_bins"": 5.0}"
desy5_zmax,fig_zmax,evidence_weighted_support,zero_coupling,zero,0,0,0.6887366342013349,0.7319526816750495,0.918591260955793,2.952,3.0075819591760884,0.0,0.0,0.00010623426989369687,0.01458241296679641,0.0,0.0,115.25043710271052,115.25043710271052,115.25043710271052,115.25043710271052,{}
desy5_zmax,fig_zmax,evidence_weighted_support,retained_gamma,retained,0,2,0.42373468054847946,0.3570991655282731,0.835131463563163,0.9180000000000001,0.7437781096352163,0.6114776412693858,0.8170123044749121,0.6179876365305008,0.76377909597681,0.7619809825165063,0.7619809825165063,27.431795803730356,27.431795803730356,31.431795803730356,38.48270168199392,{}
desy5_zmax,fig_zmax,evidence_weighted_support,logistic_transition,transition,2,2,0.0837275226736077,0.07863964640103933,0.535036496350365,1.548,0.019018459794490905,0.9067326677783418,0.9228942275345606,0.025380461454394074,0.06148220102625956,0.9884570426345514,0.4942285213172757,5.330330881825903,12.38123676008947,5.330330881825903,12.38123676008947,"{""center_ln_a"": -0.9660239189351076, ""center_z"": 1.627476602653204, ""width_ln_a"": 0.12873949579831934}"
desy5_zmax,fig_zmax,evidence_weighted_support,gaussian_ln_a,smooth_pulse,2,2,0.06719335642543262,0.05886683883365427,0.2515681209152206,0.1259999999999999,0.05612122554322552,0.910306708493437,0.9376998467781523,0.04028161431427336,0.092181630605042,0.9935319194926437,0.4967659597463219,4.745449105688328,11.796354983951895,4.745449105688328,11.796354983951895,"{""center_ln_a"": -1.4064171760967008, ""center_z"": 3.0813065749004034, ""width_ln_a"": 0.36537815126050416}"
desy5_zmax,fig_zmax,evidence_weighted_support,logistic_pulse,smooth_pulse,2,2,0.08323925093927682,0.06859886788119789,0.243737267761855,0.1259999999999999,0.1045874478276354,0.8902949386685768,0.9363634795044002,0.0796860256751504,0.14232201836938163,0.9912164943643276,0.4956082471821638,5.012302863805362,12.06320874206893,5.012302863805362,12.06320874206893,"{""center_ln_a"": -1.4064171760967008, ""center_z"": 3.0813065749004034, ""width_ln_a"": 0.24705882352941178}"
desy5_zmax,fig_zmax,evidence_weighted_support,tomographic_3_bins,tomographic,3,3,0.1846533484149184,0.15794855657232856,0.535036496350365,0.8280000000000003,0.04809882618163064,0.7928878753602768,0.8456383287612478,0.09383051779928013,0.23443335583196032,0.953434388518466,0.31781146283948863,11.366707077201792,21.943065894597144,11.366707077201792,21.943065894597144,"{""n_bins"": 3.0}"
desy5_zmax,fig_zmax,evidence_weighted_support,tomographic_5_bins,tomographic,5,5,0.13871076430359594,0.12978773928869108,0.535036496350365,0.03600000000000003,0.01670858954005805,0.841860113309409,0.864037557260436,0.006002150009233436,0.0884872846629125,0.9685586400218836,0.19371172800437672,13.623630480581578,31.250895176240494,13.623630480581578,31.250895176240494,"{""n_bins"": 5.0}"
