wavelength,flux
3928.8000000000748,1.1271754240989686
3929.600000000075,1.1295458388328552
3930.400000000075,1.1311124110221864
3931.2000000000753,1.1222954535484315
3932.0000000000755,1.0988654780387876
3932.8000000000757,1.1058986401557922
3933.600000000076,1.1012198853492738
3934.400000000076,1.0985248732566835
3935.200000000076,1.0748484826087952
3936.0000000000764,1.0576201319694518
3936.8000000000766,1.041651256084442
3937.6000000000768,1.0276413941383362
3938.400000000077,1.06260027885437
3939.200000000077,1.0410380655527116
3940.0000000000773,0.9935578900575638
3940.8000000000775,0.9491814143955708
3941.6000000000777,0.9295141299068927
3942.400000000078,0.9749047739803791
3943.200000000078,1.05024229362607
3944.000000000078,1.095245736390352
3944.8000000000784,1.0940678937733175
3945.6000000000786,1.0775936032831668
3946.4000000000788,1.0715959410369398
3947.200000000079,1.03642052218318
3948.000000000079,1.0201956658065319
3948.8000000000793,0.9804187826812266
3949.6000000000795,0.9373652844130993
3950.4000000000797,0.872024256438017
3951.20000000008,0.8363317148387432
3952.00000000008,0.8687019960582256
3952.80000000008,0.8575264732539654
3953.6000000000804,0.822854036539793
3954.4000000000806,0.836290840357542
3955.2000000000808,0.9017888204753399
3956.000000000081,0.9449542467296124
3956.800000000081,0.9827984468638897
3957.6000000000813,1.0042450992763043
3958.4000000000815,1.038001126497984
3959.2000000000817,1.1024766860902309
3960.000000000082,1.182129834741354
3960.800000000082,1.2610615214705467
3961.600000000082,1.3230240234732626
3962.4000000000824,1.3238938030600547
3963.2000000000826,1.347276962697506
3964.0000000000828,1.3570460209250452
3964.800000000083,1.4191945657134055
3965.600000000083,1.4554162779450417
3966.4000000000833,1.553683604001999
3967.2000000000835,1.6143235909938813
3968.0000000000837,1.683905314207077
3968.800000000084,1.7248539102077485
3969.600000000084,1.7330824649333954
3970.400000000084,1.7792978644371034
3971.2000000000844,1.8233173704147339
3972.0000000000846,1.825376591682434
3972.8000000000848,1.8058610105514528
3973.600000000085,1.7842585802078248
3974.400000000085,1.7249251455068588
3975.2000000000853,1.6415607446432114
3976.0000000000855,1.6095429605245588
3976.8000000000857,1.6384871381521227
3977.600000000086,1.6708595746755601
3978.400000000086,1.63232179582119
3979.200000000086,1.6613350862264635
3980.0000000000864,1.6411154073476792
3980.8000000000866,1.5971067327260973
3981.6000000000868,1.6238823884725573
3982.400000000087,1.6548251813650132
3983.200000000087,1.6306508439779281
3984.0000000000873,1.599277028441429
3984.8000000000875,1.5498256009817124
3985.6000000000877,1.5704523128271104
3986.400000000088,1.5413812202215196
3987.200000000088,1.5304418987035753
3988.000000000088,1.515994467139244
3988.8000000000884,1.4830241793394088
3989.6000000000886,1.4227184253931047
3990.4000000000888,1.406206117272377
3991.200000000089,1.4106915670633318
3992.000000000089,1.408146467804909
3992.8000000000893,1.3787426096200943
3993.6000000000895,1.3646759003400804
3994.4000000000897,1.3772949504852297
3995.20000000009,1.371331171989441
3996.00000000009,1.3455138921737673
3996.80000000009,1.2798439621925355
3997.6000000000904,1.2680015635490418
3998.4000000000906,1.283523805141449
3999.2000000000908,1.210533587932587
4000.000000000091,1.1954165530204774
4000.800000000091,1.2239484572410584
4001.6000000000913,1.1905157685279848
4002.4000000000915,1.1675597167015077
4003.2000000000917,1.1467164492607118
4004.000000000092,1.1586269640922549
4004.800000000092,1.1328853559494019
4005.600000000092,1.118018298149109
4006.4000000000924,1.1085087156295776
4007.2000000000926,1.1152400159835816
4008.0000000000928,1.0786260819435118
4008.800000000093,1.084924557209015
4009.600000000093,1.125500339269638
4010.4000000000933,1.1091285407543183
4011.2000000000935,1.086644207239151
4012.0000000000937,1.08045614361763
4012.800000000094,1.0991637814044952
4013.600000000094,1.1097570061683655
4014.400000000094,1.093023909330368
4015.2000000000944,1.0634658980369567
4016.0000000000946,1.0582057881355285
4016.8000000000948,1.0885196256637573
4017.600000000095,1.0885439586639405
4018.400000000095,1.0752762889862062
4019.2000000000953,1.0764261555671693
4020.0000000000955,1.0695886778831483
4020.8000000000957,1.0357346272468568
4021.600000000096,0.9681554630026221
4022.400000000096,0.9558028772100806
4023.200000000096,0.9305403831228614
4024.0000000000964,0.8963937356695533
4024.8000000000966,0.8491796639189124
4025.6000000000968,0.7895877876505256
4026.400000000097,0.7222749349102379
4027.200000000097,0.6251031490787864
4028.0000000000973,0.6061835786327721
4028.8000000000975,0.5831015559658408
4029.6000000000977,0.5740700265392662
4030.400000000098,0.5818916603550315
4031.200000000098,0.5800951048359275
4032.000000000098,0.5875497576221824
4032.8000000000984,0.6276344534382224
4033.6000000000986,0.6537533875927329
4034.4000000000988,0.7325130018219352
4035.200000000099,0.7631054159626365
4036.000000000099,0.7803844496235252
4036.8000000000993,0.7656726118549704
4037.6000000000995,0.7367269178852439
4038.4000000000997,0.7524740358814597
4039.2000000001,0.8007433816418053
4040.0000000001,0.8863876649364828
4040.8000000001,0.9294951268658043
4041.6000000001004,0.992571193575859
4042.4000000001006,1.0214171236753464
4043.2000000001008,1.0466518849134445
4044.000000000101,1.1055905455350876
4044.800000000101,1.219704424738884
4045.6000000001013,1.2859629660844805
4046.4000000001015,1.3622171783447266
4047.2000000001017,1.4936953473091126
4048.000000000102,1.5095723867416382
4048.800000000102,1.5411216759681703
4049.600000000102,1.5360166668891906
4050.4000000001024,1.5228450989723206
4051.2000000001026,1.526635959148407
4052.000000000103,1.510932149887085
4052.800000000103,1.5065667915344239
4053.600000000103,1.5329651546478271
4054.4000000001033,1.5195700454711916
4055.2000000001035,1.5632476234436035
4056.0000000001037,1.5946485376358033
4056.800000000104,1.6498466253280641
4057.600000000104,1.6956813097000123
4058.4000000001042,1.6829441070556643
4059.2000000001044,1.6866271972656253
4060.0000000001046,1.6810956478118897
4060.800000000105,1.6830712604522706
4061.600000000105,1.7063494825363161
4062.400000000105,1.693721127510071
4063.2000000001053,1.7390268564224245
4064.0000000001055,1.7525667333602906
4064.8000000001057,1.7400652742385865
4065.600000000106,1.737830080986023
4066.400000000106,1.757081470489502
4067.2000000001062,1.7139760303497316
4068.0000000001064,1.7171393847465515
4068.8000000001066,1.7270099616050723
4069.600000000107,1.7820470881462098
4070.400000000107,1.8617077922821046
4071.200000000107,1.8969340872764588
4072.0000000001073,1.9417692041397094
4072.8000000001075,1.9471731519699098
4073.6000000001077,1.918732943534851
4074.400000000108,1.8967886543273926
4075.200000000108,1.906598415374756
4076.0000000001082,1.8907988452911377
4076.8000000001084,1.8011011087894437
4077.6000000001086,1.7767717516422272
4078.400000000109,1.7671275007724763
4079.200000000109,1.718838394880295
4080.000000000109,1.6134904688596727
4080.8000000001093,1.5612810629606249
4081.6000000001095,1.5006028670072558
4082.4000000001097,1.4295484057068826
4083.20000000011,1.3698113194108013
