# fsig8(z): model curves and approximate RSD data
z,fsig8_LCDM,fsig8_QFUDS_ceff2_3e-5,fsig8_QFUDS_ceff2_1
1.6113712374581939,0.36183867268665587,0.329681118368963,0.29457072474108253
1.6168896321070234,0.3612576959858373,0.3291470316807872,0.2940950511064434
1.622408026755853,0.36067784222213706,0.328613979045613,0.2936202735089804
1.6279264214046822,0.3600991155362869,0.3280819623697706,0.2931463938852226
1.6334448160535118,0.35952151991447984,0.327550983334873,0.2926734141236944
1.638963210702341,0.3589450592204517,0.3270210433754054,0.29220133590068353
1.6444816053511706,0.3583697371804009,0.32649214361930845,0.2917301605564279
1.65,0.35779555738367186,0.325964284962526,0.29125988906132705

# approximate RSD data points (not for formal inference)
z_data,fsig8_data,fsig8_err
0.067,0.423,0.055
0.15,0.49,0.15
0.38,0.497,0.045
0.51,0.459,0.038
0.7,0.473,0.041
0.85,0.315,0.095
1.48,0.462,0.045

# w(z): QFUDS density-driven vs DESI CPL
z,w_QFUDS,w_DESI_CPL
0.0,-1.0,-0.7
0.005012531328320802,-1.0,-0.7049875311720697
0.010025062656641603,-1.0,-0.709925558312655
0.015037593984962405,-1.0000000000000002,-0.7148148148148149
0.020050125313283207,-1.0000000000000002,-0.7196560196560197
0.02506265664160401,-1.0000000000000002,-0.7244498777506111
0.03007518796992481,-1.0,-0.7291970802919707
0.03508771929824561,-1.0000000000000002,-0.7338983050847459
0.040100250626566414,-1.0000000000000002,-0.7385542168674698
0.045112781954887216,-1.0,-0.7431654676258991
0.05012531328320802,-0.9999999999999999,-0.7477326968973746
0.05513784461152882,-0.9999999999999999,-0.7522565320665083
0.06015037593984962,-1.0000000000000002,-0.7567375886524822
0.06516290726817042,-1.0000000000000002,-0.7611764705882351
0.07017543859649122,-1.0000000000000002,-0.7655737704918032
0.07518796992481203,-0.9999999999999999,-0.76993006993007
0.08020050125313283,-1.0,-0.774245939675174
0.08521303258145363,-0.9999999999999999,-0.7785219399538105
0.09022556390977443,-1.0,-0.7827586206896551
0.09523809523809523,-1.0,-0.7869565217391304
0.10025062656641603,-1.0,-0.7911161731207289
0.10526315789473684,-0.9999999999999998,-0.7952380952380951
0.11027568922305764,-0.9999999999999999,-0.7993227990970654
0.11528822055137844,-1.0000000000000002,-0.803370786516854
0.12030075187969924,-1.0,-0.8073825503355704
0.12531328320802004,-1.0000000000000002,-0.8113585746102449
0.13032581453634084,-1.0,-0.8152993348115298
0.13533834586466165,-0.9999999999999998,-0.819205298013245
0.14035087719298245,-0.9999999999999999,-0.823076923076923
0.14536340852130325,-1.0000000000000002,-0.8269146608315097
0.15037593984962405,-1.0000000000000002,-0.830718954248366
0.15538847117794485,-1.0,-0.8344902386117137
0.16040100250626566,-1.0000000000000002,-0.8382289416846652
0.16541353383458646,-1.0,-0.8419354838709676
0.17042606516290726,-1.0,-0.845610278372591
0.17543859649122806,-1.0,-0.8492537313432836
0.18045112781954886,-1.0,-0.8528662420382165
0.18546365914786966,-1.0000000000000002,-0.8564482029598307
0.19047619047619047,-1.0,-0.86
0.19548872180451127,-0.9999999999999999,-0.8635220125786164
0.20050125313283207,-1.0000000000000004,-0.8670146137787056
0.20551378446115287,-1.0,-0.8704781704781703
0.21052631578947367,-1.0,-0.8739130434782608
0.21553884711779447,-1.0,-0.877319587628866
0.22055137844611528,-1.0,-0.8806981519507187
0.22556390977443608,-0.9999999999999998,-0.8840490797546011
0.23057644110275688,-1.0,-0.8873727087576374
0.23558897243107768,-1.0,-0.8906693711967546
0.24060150375939848,-1.0,-0.8939393939393939
0.24561403508771928,-1.0000000000000002,-0.8971830985915492
0.2506265664160401,-1.0,-0.9004008016032063
0.2556390977443609,-1.0,-0.9035928143712575
0.2606516290726817,-0.9999999999999999,-0.9067594433399602
0.2656641604010025,-1.0,-0.9099009900990098
0.2706766917293233,-0.9999999999999999,-0.9130177514792899
0.2756892230576441,-0.9999999999999998,-0.9161100196463654
0.2807017543859649,-0.9999999999999998,-0.9191780821917808
0.2857142857142857,-0.9999999999999997,-0.922222222222222
0.2907268170426065,-0.9999999999999997,-0.9252427184466019
0.2957393483709273,-0.9999999999999998,-0.9282398452611219
