# z* -> z_obs lag table
z_star,z_obs,lag_dz,w_at_z0
2.0,0.5296507928588399,1.4703492071411601,-0.9999999662166663
2.5,0.7808416842260195,1.7191583157739805,-0.9999999999548652
3.0,1.0377672457616818,1.9622327542383182,-0.999999999999861
4.0,1.5509582549608,2.4490417450392,-1.0
5.0,2.0531094339429767,2.9468905660570233,-1.0

# w_best curve for z_star=5.0 (observed transition at z~2)
a,z,w_best
0.002380610496668489,419.060317048688,-9.999999999999998e-05
0.002388851177326722,417.6112594586425,-9.999999999999998e-05
0.0023971203837844556,416.16720059809813,-9.999999999999998e-05
0.0024054182147861054,414.72812322323,-9.999999999999998e-05
0.0024137447694179085,413.2940101496966,-9.999999999999998e-05
0.0024221001471090887,411.86484425243754,-9.999999999999998e-05
0.0024304844476330605,410.44060846546665,-9.999999999999998e-05
0.0024388977711086043,409.02128578167043,-9.999999999999998e-05
0.0024473402180010774,407.6068592526026,-9.999999999999998e-05
0.0024558118891236007,406.197311988284,-9.999999999999998e-05
0.002464312885638268,404.7926271569998,-9.999999999999998e-05
0.002472843309057359,403.3927879850977,-9.999999999999998e-05
0.0024814032612445447,401.9977777567888,-9.999999999999998e-05
0.0024899928444161033,400.6075798139481,-9.999999999999998e-05
0.0024986121611421425,399.2221775559154,-9.999999999999998e-05
0.0025072613143478305,397.8415544392956,-9.999999999999998e-05
0.0025159404073146125,396.46569397776375,-9.999999999999998e-05
0.0025246495436814583,395.09457974186563,-9.999999999999998e-05
0.002533388827446084,393.72819535882405,-9.999999999999998e-05
0.002542158362966212,392.36652451234056,-9.999999999999998e-05
0.0025509582549607984,391.00955094240356,-9.999999999999998e-05
0.002559788608511301,389.6572584450913,-9.999999999999998e-05
0.0025686495290629203,388.3096308723807,-9.999999999999998e-05
0.0025775411224258624,386.96665213195365,-9.999999999999998e-05
0.0025864634947766127,385.6283061870038,-9.999999999999998e-05
0.002595416752659185,384.2945770560471,-9.999999999999998e-05
0.002604401002986414,382.965448812729,-9.999999999999998e-05
0.002613416353041212,381.6409055856362,-9.999999999999998e-05
0.00262246291047787,380.32093155810475,-9.999999999999998e-05
0.0026315407833233237,379.005510968034,-9.999999999999998e-05
0.002640650079978462,377.6946281076955,-9.999999999999998e-05
0.0026497909092194063,376.3882673235478,-9.999999999999998e-05
0.002658963380198814,375.08641301604865,-9.999999999999998e-05
0.002668167602447193,373.78904963946746,-9.999999999999998e-05
0.0026774036858741882,372.4961617017025,-9.999999999999998e-05
0.002686671740769917,371.20773376409244,-9.999999999999998e-05
