z,E_LCDM,E_V1,E_V2,dmu_V1,dmu_V2
3.5110220440881763,5.4440785412817565,2.7561221955727375,5.581914355543241,0.9580979772143152,-0.00855569353505814
3.5230460921843685,5.465366475804244,2.767110187675305,5.604235610213463,0.9589242284897708,-0.008619493323941185
3.535070140280561,5.486684735925546,2.7781140032461007,5.626587000584954,0.9597443535205699,-0.00868312972764329
3.5470941883767533,5.508033269328123,2.7891335951386793,5.648968477429586,0.9605584210743103,-0.008746601442425117
3.559118236472946,5.529412024008695,2.8001689171632487,5.6713799919893955,0.9613664989228212,-0.008809907221348112
3.571142284569138,5.550820948275015,2.8112199240552886,5.693821495964502,0.9621686538588037,-0.008873045872832108
3.5831663326653307,5.572259990742709,2.822286571445362,5.716292941501465,0.9629649517123298,-0.008936016259163182
3.595190380761523,5.593729100332151,2.833368815830051,5.738794281182055,0.9637554573669433,-0.008998817295136519
3.6072144288577155,5.615228226265389,2.844466614543988,5.761325468012423,0.9645402347755336,-0.009061447946642431
3.6192384769539077,5.636757318063092,2.855579925732925,5.783886455412645,0.9653193469759032,-0.009123907229344752
3.6312625250501003,5.6583163255415725,2.86670870832782,5.80647719720666,0.9660928561061581,-0.009186194207345011
3.6432865731462925,5.679905198809808,2.877852922019864,5.829097647612521,0.9668608234196299,-0.009248307991910565
3.655310621242485,5.701523888266544,2.8890125272364537,5.851747761233023,0.9676233092998032,-0.009310247740231148
3.6673346693386772,5.723172344597398,2.9001874851180367,5.87442749304663,0.9683803732747194,-0.009372012654168316
3.67935871743487,5.744850518772026,2.9113777574958157,5.897136798398729,0.969132074031279,-0.009433601979125683
3.691382765531062,5.766558362041321,2.922583306870269,5.919875632993179,0.969878469429311,-0.009495015002798368
3.7034068136272547,5.788295825934651,2.933804096390454,5.94264395288415,0.9706196165152647,-0.009556251054071652
3.715430861723447,5.810062862257114,2.9450400898340687,5.96544171446823,0.9713555715357458,-0.009617309501905424
3.7274549098196395,5.831859423086864,2.9562912515881212,5.988268874476781,0.9720863899508387,-0.00967818975428969
3.7394789579158316,5.853685460772442,2.967557546630874,6.011125389968731,0.9728121264470744,-0.009738891257121907
3.751503006012024,5.875540927930157,2.9788389405132856,6.034011218323208,0.973532834950305,-0.009799413493190912
3.7635270541082164,5.897425777441496,2.99013539934236,6.056926317232861,0.9742485686382096,-0.009859755981224794
3.7755511022044086,5.919339962450573,3.0014468897640882,6.0798706446970465,0.9749593799527361,-0.009919918274796657
3.787575150300601,5.941283436361606,3.0127733789479856,6.102844159015578,0.9756653206121371,-0.009979899961471972
3.7995991983967934,5.963256152836418,3.0241148345712916,6.125846818782372,0.9763664416229574,-0.010039700661806705
3.811623246492986,5.985258065792,3.0354712248041853,6.148878582879468,0.9770627932916582,-0.010099320028480463
3.823647294589178,6.0072891293980675,3.046842518295418,6.17193941047119,0.9777544252361565,-0.010158757745315938
3.835671342685371,6.029349298074679,3.0582286841584763,6.195029260998522,0.9784413863970656,-0.010218013526539949
3.847695390781563,6.051438526489866,3.0696296919582053,6.218148094173632,0.979123725048801,-0.010277087115817096
3.8597194388777556,6.073556769557305,3.081045511697916,6.2412958699745955,0.9798014888104305,-0.010335978285482383
3.8717434869739478,6.09570398243401,3.0924761138069363,6.264472548640274,0.9804747246563466,-0.010394686835709877
3.8837675350701404,6.117880120518065,3.1039214691285952,6.287678090665356,0.9811434789267679,-0.01045321259373111
3.8957915831663326,6.140085139446371,3.115381548908622,6.310912456795545,0.981807797338007,-0.010511555413089013
3.907815631262525,6.162318995092439,3.126856324783946,6.334175608022916,0.9824677249926239,-0.010569715172835004
3.9198396793587174,6.184581643564187,3.1383457687718757,6.3574675055813845,0.9831233063893023,-0.01062769177684686
3.93186372745491,6.2068730412018,3.149849853259661,6.380788110942351,0.9837745854325917,-0.010685485153111074
3.943887775551102,6.229193144575577,3.1613685509943954,6.404137385810442,0.9844216054425345,-0.010743095252969681
3.9559118236472948,6.251541910483833,3.172901835073272,6.4275152921194,0.9850644091639964,-0.010800522050537609
3.967935871743487,6.27391929595082,3.184449678934164,6.450921792028099,0.9857030387759664,-0.010857765541935294
3.979959919839679,6.296325258224665,3.196012056346522,6.47435684791666,0.9863375359004749,-0.010914825744748669
3.9919839679358717,6.318759754775349,3.207588941402583,6.497820422382699,0.9869679416116881,-0.01097170269733283
4.004008016032064,6.341222743292697,3.219180308508863,6.521312478237678,0.9875942964444917,-0.011028396458193868
4.0160320641282565,6.363714181684395,3.230786132377938,6.544832978503355,0.9882166404030954,-0.011084907105441744
4.028056112224449,6.386234028074048,3.2424063880205045,6.5683818864083605,0.9888350129695525,-0.011141234736136596
4.040080160320641,6.408782240799236,3.254041050737688,6.591959165384841,0.9894494531118525,-0.011197379465841095
4.052104208416834,6.431358778409615,3.265690096113615,6.6155647790652194,0.9900599992922352,-0.011253341427902797
4.064128256513026,6.453963599665025,3.2773535000082243,6.63919869127904,0.99066668947507,-0.01130912077303492
4.076152304609218,6.476596663533637,3.289031238550313,6.662860866049901,0.9912695611346507,-0.011364717668762125
4.0881763527054105,6.499257929190108,3.300723288130811,6.686551267592484,0.9918686512629975,-0.011420132298880503
4.1002004008016035,6.521947356013774,3.312429625396271,6.710269860309648,0.9924639963773316,-0.011475364862981507
4.112224448897796,6.54466490358684,3.324150227242562,6.734016608789606,0.9930556325275361,-0.011530415575968789
4.124248496993988,6.567410531692621,3.3358850708087817,6.757791477803199,0.9936435953033893,-0.011585284667560813
4.13627254509018,6.590184200313788,3.347634133471343,6.781594432301219,0.9942279198418049,-0.011639972381843222
4.148296593186373,6.612985869630636,3.3593973928382703,6.805425437411822,0.9948086408338099,-0.011694478976806977
4.160320641282565,6.635815500019367,3.3711748267436517,6.829284458437986,0.995385792531458,-0.011748804723907824
4.1723446893787575,6.658673052050417,3.382966413242289,6.853171460855072,0.9959594087546009,-0.011802949907682603
